play_id,play_title,section,act,scene,scene_index_in_play,unit_index_in_play,type,speaker_original,speaker_normalized,original_text,vader_score,dl_score,dl2_score
pericles,Pericles,main,1,,1,1,stage_direction,,,Enter GOWER,0.0,0.98732,0.02165
pericles,Pericles,main,1,,1,2,speech,GOWER,GOWER,"To sing a song that old was sung,
From ashes ancient Gower is come;
Assuming man's infirmities,
To glad your ear, and please your eyes.
It hath been sung at festivals,
On ember-eves and holy-ales;
And lords and ladies in their lives
Have read it for restoratives:
The purchase is to make men glorious;
Et bonum quo antiquius, eo melius.
If you, born in these latter times,
When wit's more ripe, accept my rhymes.
And that to hear an old man sing
May to your wishes pleasure bring
I life would wish, and that I might
Waste it for you, like taper-light.
This Antioch, then, Antiochus the Great
Built up, this city, for his chiefest seat:
The fairest in all Syria,
I tell you what mine authors say:
This king unto him took a fere,
Who died and left a female heir,
So buxom, blithe, and full of face,
As heaven had lent her all his grace;
With whom the father liking took,
And her to incest did provoke:
Bad child; worse father! to entice his own
To evil should be done by none:
But custom what they did begin
Was with long use account no sin.
The beauty of this sinful dame
Made many princes thither frame,
To seek her as a bed-fellow,
In marriage-pleasures play-fellow:
Which to prevent he made a law,
To keep her still, and men in awe,
That whoso ask'd her for his wife,
His riddle told not, lost his life:
So for her many a wight did die,
As yon grim looks do testify.
What now ensues, to the judgment of your eye
I give, my cause who best can justify.",-0.9179,0.99626,-0.31919
pericles,Pericles,main,1,,1,3,stage_direction,,,Exit,0.0,-0.9955,0.0106
pericles,Pericles,main,1,1,2,4,stage_direction,,,"Enter ANTIOCHUS, Prince PERICLES, and followers",0.0,0.98966,0.22778
pericles,Pericles,main,1,1,2,5,speech,ANTIOCHUS,ANTIOCHUS,"Young prince of Tyre, you have at large received
The danger of the task you undertake.",-0.4767,-0.99039,-0.32511
pericles,Pericles,main,1,1,2,6,speech,PERICLES,PERICLES,"I have, Antiochus, and, with a soul
Embolden'd with the glory of her praise,
Think death no hazard in this enterprise.",0.8514,0.99393,-0.07296
pericles,Pericles,main,1,1,2,7,speech,ANTIOCHUS,ANTIOCHUS,"Bring in our daughter, clothed like a bride,
For the embracements even of Jove himself;
At whose conception, till Lucina reign'd,
Nature this dowry gave, to glad her presence,
The senate-house of planets all did sit,
To knit in her their best perfections.",0.8885,0.99407,0.47595
pericles,Pericles,main,1,1,2,8,stage_direction,,,Music. Enter the Daughter of ANTIOCHUS,0.25,0.98802,0.01655
pericles,Pericles,main,1,1,2,9,speech,PERICLES,PERICLES,"See where she comes, apparell'd like the spring,
Graces her subjects, and her thoughts the king
Of every virtue gives renown to men!
Her face the book of praises, where is read
Nothing but curious pleasures, as from thence
Sorrow were ever razed and testy wrath
Could never be her mild companion.
You gods that made me man, and sway in love,
That have inflamed desire in my breast
To taste the fruit of yon celestial tree,
Or die in the adventure, be my helps,
As I am son and servant to your will,
To compass such a boundless happiness!",0.9551,0.99721,0.76292
pericles,Pericles,main,1,1,2,10,speech,ANTIOCHUS,ANTIOCHUS,"Prince Pericles,—",0.0,0.95181,0.37218
pericles,Pericles,main,1,1,2,11,speech,PERICLES,PERICLES,That would be son to great Antiochus.,0.0,-0.97787,0.24799
pericles,Pericles,main,1,1,2,12,speech,ANTIOCHUS,ANTIOCHUS,"Before thee stands this fair Hesperides,
With golden fruit, but dangerous to be touch'd;
For death-like dragons here affright thee hard:
Her face, like heaven, enticeth thee to view
Her countless glory, which desert must gain;
And which, without desert, because thine eye
Presumes to reach, all thy whole heap must die.
Yon sometimes famous princes, like thyself,
Drawn by report, adventurous by desire,
Tell thee, with speechless tongues and semblance pale,
That without covering, save yon field of stars,
Here they stand martyrs, slain in Cupid's wars;
And with dead cheeks advise thee to desist
For going on death's net, whom none resist.",0.9628,-0.97085,-0.59034
